1500
-1599.7 1.31207e-06
-1599.5 3.93621e-06
-1599.3 5.24828e-06
-1599.1 6.56035e-06
-1598.9 7.87241e-06
-1598.7 7.87241e-06
-1598.5 1.04966e-05
-1598.3 1.18086e-05
-1598.1 1.18086e-05
-1597.9 1.18086e-05
-1597.7 1.18086e-05
-1597.5 1.18086e-05
-1597.3 1.44328e-05
-1597.1 1.57448e-05
-1596.9 1.57448e-05
-1596.7 1.70569e-05
-1596.5 1.70569e-05
-1596.3 1.70569e-05
-1596.1 1.8369e-05
-1595.9 1.9681e-05
-1595.7 2.09931e-05
-1595.5 2.09931e-05
-1595.3 2.36172e-05
-1595.1 2.49293e-05
-1594.9 2.62414e-05
-1594.7 2.62414e-05
-1594.5 2.75535e-05
-1594.3 2.88655e-05
-1594.1 3.14897e-05
-1593.9 3.14897e-05
-1593.7 3.14897e-05
-1593.5 3.14897e-05
-1593.3 3.28017e-05
-1593.1 3.28017e-05
-1592.9 3.28017e-05
-1592.7 3.28017e-05
-1592.5 3.41138e-05
-1592.3 3.67379e-05
-1592.1 3.67379e-05
-1591.9 3.67379e-05
-1591.7 3.805e-05
-1591.5 3.93621e-05
-1591.3 4.19862e-05
-1591.1 4.59224e-05
-1590.9 4.85466e-05
-1590.7 5.11707e-05
-1590.5 5.24828e-05
-1590.3 5.24828e-05
-1590.1 5.37948e-05
-1589.9 5.6419e-05
-1589.7 5.6419e-05
-1589.5 5.7731e-05
-1589.3 6.03552e-05
-1589.1 6.03552e-05
-1588.9 6.03552e-05
-1588.7 6.03552e-05
-1588.5 6.56035e-05
-1588.3 6.56035e-05
-1588.1 6.82276e-05
-1587.9 6.95397e-05
-1587.7 7.08517e-05
-1587.5 7.08517e-05
-1587.3 7.21638e-05
-1587.1 7.21638e-05
-1586.9 7.34759e-05
-1586.7 7.61e-05
-1586.5 7.61e-05
-1586.3 7.87241e-05
-1586.1 7.87241e-05
-1585.9 7.87241e-05
-1585.7 7.87241e-05
-1585.5 8.00362e-05
-1585.3 8.39724e-05
-1585.1 8.92207e-05
-1584.9 9.05328e-05
-1584.7 9.4469e-05
-1584.5 9.70931e-05
-1584.3 0.000104966
-1584.1 0.000108902
-1583.9 0.000112838
-1583.7 0.000116774
-1583.5 0.000127271
-1583.3 0.000141703
-1583.1 0.000156136
-1582.9 0.000175817
-1582.7 0.000207307
-1582.5 0.000238797
-1582.3 0.00025979
-1582.1 0.000287343
-1581.9 0.000322769
-1581.7 0.00037394
-1581.5 0.000415926
-1581.3 0.000465785
-1581.1 0.000528764
-1580.9 0.000585183
-1580.7 0.000656035
-1580.5 0.000750504
-1580.3 0.000839724
-1580.1 0.000934193
-1579.9 0.00105753
-1579.7 0.00115593
-1579.5 0.00128189
-1579.3 0.00140523
-1579.1 0.00156792
-1578.9 0.00172275
-1578.7 0.00190119
-1578.5 0.00209144
-1578.3 0.0022502
-1578.1 0.00244176
-1577.9 0.00266088
-1577.7 0.00285506
-1577.5 0.00310173
-1577.3 0.00335496
-1577.1 0.00361081
-1576.9 0.00387192
-1576.7 0.0041199
-1576.5 0.00441642
-1576.3 0.00468277
-1576.1 0.00499636
-1575.9 0.00528108
-1575.7 0.00558941
-1575.5 0.00592006
-1575.3 0.00626644
-1575.1 0.00660627
-1574.9 0.00692248
-1574.7 0.00729642
-1574.5 0.00764936
-1574.3 0.00799444
-1574.1 0.00836444
-1573.9 0.00874625
-1573.7 0.00915955
-1573.5 0.00961353
-1573.3 0.0100111
-1573.1 0.0104572
-1572.9 0.0109794
-1572.7 0.0114531
-1572.5 0.0119241
-1572.3 0.0124279
-1572.1 0.0129199
-1571.9 0.0133962
-1571.7 0.0138686
-1571.5 0.0143567
-1571.3 0.0148657
-1571.1 0.0153565
-1570.9 0.0159285
-1570.7 0.0165032
-1570.5 0.0171133
-1570.3 0.0176946
-1570.1 0.0182483
-1569.9 0.0188243
-1569.7 0.0194409
-1569.5 0.0200681
-1569.3 0.020669
-1569.1 0.0213172
-1568.9 0.0219417
-1568.7 0.0225571
-1568.5 0.0232656
-1568.3 0.0239046
-1568.1 0.0246302
-1567.9 0.0252783
-1567.7 0.0259986
-1567.5 0.0267019
-1567.3 0.0274747
-1567.1 0.028241
-1566.9 0.0289928
-1566.7 0.0297367
-1566.5 0.0305109
-1566.3 0.0313689
-1566.1 0.0321076
-1565.9 0.0328831
-1565.7 0.0336952
-1565.5 0.0344917
-1565.3 0.0353511
-1565.1 0.0362328
-1564.9 0.0370436
-1564.7 0.0378702
-1564.5 0.0387625
-1564.3 0.0396494
-1564.1 0.040459
-1563.9 0.0413538
-1563.7 0.0422867
-1563.5 0.0431933
-1563.3 0.0440973
-1563.1 0.0449751
-1562.9 0.0459578
-1562.7 0.0468501
-1562.5 0.0478223
-1562.3 0.0488142
-1562.1 0.049772
-1561.9 0.0507521
-1561.7 0.0517283
-1561.5 0.0527084
-1561.3 0.0537266
-1561.1 0.0546726
-1560.9 0.0556908
-1560.7 0.0566237
-1560.5 0.0576405
-1560.3 0.0586141
-1560.1 0.0595811
-1559.9 0.0605651
-1559.7 0.0616384
-1559.5 0.0626592
-1559.3 0.0637075
-1559.1 0.064744
-1558.9 0.0657688
-1558.7 0.0667646
-1558.5 0.0678143
-1558.3 0.0688115
-1558.1 0.0698532
-1557.9 0.0708504
-1557.7 0.0718961
-1557.5 0.072934
-1557.3 0.0739731
-1557.1 0.0750031
-1556.9 0.0760134
-1556.7 0.0770722
-1556.5 0.0781757
-1556.3 0.079249
-1556.1 0.080317
-1555.9 0.0813798
-1555.7 0.0824767
