15.1 -40.26 103.653 0.451753 51.2301 0.205037 1.38099 0.309762
15.1 -20.13 117.32 0.325245 48.257 0.0722116 -3.33322 0.402829
15.1 0 104.797 0.248424 50.9602 0.0626355 2.43088 0.951069
15.1 20.13 102.113 0.176731 51.477 0.0597755 9.49133 1.02154
15.1 40.26 104.055 0.331326 51.3824 0.109531 13.9544 0.166348
