16 0 -7.55 -40.26 -48.3012 0.39154 23.7939 0.128267 -11.2219 0.204024 6.99057 0.0489889 
17 0 -7.55 -20.13 -56.2839 0.351501 23.2224 0.124035 -3.9181 0.232446 4.9768 0.0438006 
18 0 -7.55 0 -59.1331 0.296236 23.5573 0.124436 4.58524 0.112825 2.82829 0.0426872 
19 0 -7.55 20.13 -57.0932 0.33757 24.1322 0.106372 13.2275 0.142804 0.604218 0.0416276 
20 0 -15.1 -60.39 -51.2637 0.358951 25.2785 0.114744 21.0901 0.290449 -1.59742 0.0395533 
