-87.0334 -34.9276 0.0104465 -0.8 2 0
-87.6722 -25.8023 0.010298 -0.6 2 0
-88.8839 -16.7032 0.0101487 -0.4 2 0
-91.537 -7.65762 0.00999861 -0.2 2 0
-94.6319 1.35463 0.00984777 0 2 0
-97.7296 10.4007 0.00969616 0.2 2 0
-101.135 19.4194 0.00954378 0.4 2 0
-105.49 28.3993 0.00939063 0.6 2 0
-109.777 37.4131 0.00923671 0.8 2 0
243.518 -16.6648 -0.00462058 -0.8 1 4.439
244.475 -7.4841 -0.00481689 -0.6 1 4.439
243.519 1.57262 -0.00501423 -0.4 1 4.439
241.403 10.588 -0.00521259 -0.2 1 4.439
238.409 19.546 -0.00541196 0 1 4.439
235.118 28.5015 -0.00561234 0.2 1 4.439
231.813 37.4324 -0.00581372 0.4 1 4.439
228.555 46.3658 -0.00601611 0.6 1 4.439
225.452 55.2978 -0.0062195 0.8 1 4.439
11.5205 -29.6749 0.00633792 -0.8 1 0
10.595 -20.5565 0.00614099 -0.6 1 0
8.13746 -11.5309 0.00594303 -0.4 1 0
4.69306 -2.54861 0.00574405 -0.2 1 0
0.622136 6.40074 0.00554405 0 1 0
-3.98422 15.3509 0.00534304 0.2 1 0
-8.311 24.3019 0.00514101 0.4 1 0
-13.1851 33.2391 0.00493799 0.6 1 0
-18.9535 42.135 0.00473395 0.8 1 0
-265.944 -44.1959 0.0178999 -0.8 3 0
-264.894 -34.909 0.0178399 -0.6 3 0
-264.89 -25.7412 0.0177795 -0.4 3 0
-265.994 -16.5822 0.0177189 -0.2 3 0
-266.477 -7.40245 0.0176579 0 3 0
-268.023 1.73133 0.0175966 0.2 3 0
-270.09 10.8447 0.017535 0.4 3 0
-272.545 19.9598 0.0174731 0.6 3 0
-275.21 29.0482 0.0174108 0.8 3 0
