0 -40.26 -434.587 0.370141 -15.8462 0.115266 -11.4741 0.139127 6.40052 0.0645081
0 -20.13 -438.163 0.348595 -16.7221 0.152294 -2.85146 0.211873 4.57507 0.0643146
0 0 -439.742 0.391154 -16.9462 0.250544 5.79161 0.148225 2.78789 0.040335
0 20.13 -439.758 0.444632 -16.1092 0.146136 14.3704 0.199887 1.02181 0.0609785
0 40.26 -434.878 0.413062 -14.7511 0.117619 22.7197 0.210964 -0.74623 0.0619192
-7.55 -40.26 -360.147 0.506006 -34.3255 0.117006 -11.1335 0.109025 6.97682 0.0541568
-7.55 -20.13 -367.624 0.379918 -34.4997 0.152855 -3.62184 0.0937464 4.80495 0.0417752
-7.55 0 -369.776 0.310161 -34.5804 0.117593 4.36951 0.0872059 2.69154 0.0552748
-7.55 20.13 -366.919 0.387008 -33.8991 0.134548 12.9368 0.102759 0.419683 0.0510999
-7.55 40.26 -361.545 0.367219 -32.6206 0.145647 20.5923 0.084265 -1.90839 0.0596642
-15.1 -40.26 -293.871 0.540882 -50.2958 0.118442 -11.3929 0.142981 7.70568 0.102628
-15.1 -20.13 -296.594 0.438731 -52.4263 0.139373 -4.72462 0.0928982 5.3066 0.0561005
-15.1 0 -298.626 0.353455 -52.6944 0.11337 3.28761 0.0792071 2.62789 0.0612123
-15.1 20.13 -296.098 0.335026 -51.9382 0.108217 11.0286 0.0851177 -0.176144 0.0588891
-15.1 40.26 -294.669 0.511545 -48.6283 0.122207 18.0776 0.150399 -2.58769 0.121789
